Price,Beds,Baths,Price_per_sqft,Type,Yr_Built,Zipcode,City,Sqft_lot,Sqft_liv,High_school_rating,Middle_school_rating,Elementary_School_Rating,Heating,Cooling,Fireplace,View
530000,3.0,1.5,402,Single Family Home,1950,98178,Seattle,7500.0,1320.0,3,3,5, Baseboard,,Fireplace(s): Yes,View: Yes
649950,2.0,2.0,508,Single Family Home,2002,98117,Seattle,871.0,1280.0,5,6,8," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
799950,2.0,1.5,309,Single Family Home,1924,98126,West Seattle,4836.0,2590.0,5,7,6, Radiator,,Fireplace(s): Yes,View: Partial
599000,5.0,2.5,303,Single Family Home,1969,98028,Kenmore,7841.0,1980.0,9,5,7," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
439000,1.0,1.0,792,Condo/Townhome/Row Home/Co-Op,2009,98109,Seattle,,554.0,7,NR,2, Electric heat,,,
398950,3.0,3.0,211,Single Family Home,1963,98198,Seatac,0.23,1890.0,3,3,7," Forced air heat,Oil heat",,,
299000,2.0,1.0,349,Condo/Townhome/Row Home/Co-Op,1977,98034,Kirkland,,856.0,8,7,7," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
625000,3.0,2.0,425,Single Family Home,2015,98144,Seattle,871.0,1470.0,6,7,4," Electric heat,Forced air heat",,,
485000,5.0,2.5,187,Single Family Home,1948,98178,Seattle,7200.0,2600.0,5,5,8, Forced Air,,Fireplace(s): Yes,
375000,3.0,2.5,248,Single Family Home,1991,98032,Kent,5663.0,1510.0,2,2,5," Forced air heat,Natural gas heat",,,
819000,3.0,2.0,352,Single Family Home,2018,98042,Covington,0.45,2330.0,5,5,6," Forced air heat,Heat pump,Propane heat",,,
499950,1.0,1.0,645,Condo/Townhome/Row Home/Co-Op,1991,98121,Seattle,,775.0,7,NR,2," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
339950,4.0,2.0,139,Single Family Home,1959,98002,Auburn,9583.0,2450.0,3,1,6, Baseboard heater(s), Ceiling fan(s),,
3388888,5.0,5.0,757,Single Family Home,2018,98008,Bellevue,1.27,4474.0,8,4,9," Forced air heat,Natural gas heat", Central A/C,,View: Yes
515000,4.0,1.0,370,Single Family Home,1956,98133,Shoreline,7405.0,1392.0,5,7,7," Forced air heat,Natural gas heat",,,
788880,1.0,1.0,1127,Condo/Townhome/Row Home/Co-Op,2009,98101,Seattle,,700.0,7,NR,2," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,View: Yes
3597000,5.0,3.5,984,Single Family Home,2010,98109,Seattle,2614.0,3655.0,9,7,9," Electric heat,Natural gas heat,Radiant heat",,Fireplace(s): Yes,
748880,2.0,1.0,392,Single Family Home,1920,98103,Seattle,2614.0,1910.0,10,8,7," Electric heat,Forced air heat",,Fireplace(s): Yes,
538800,3.0,2.5,359,Single Family Home,2018,98118,Seattle,2374.0,1500.0,5,5,5," Baseboard,High Efficiency",,,View: Yes
1175000,4.0,2.25,346,Single Family Home,1981,98056,Renton,8276.0,3400.0,6,5,6," Electric heat,Forced air heat,Heat pump",,,View: Yes
749900,3.0,2.0,395,Single Family Home,1955,98006,Bellevue,5227.0,1900.0,9,9,7," Electric heat,Forced air heat,Natural gas heat",,,
659000,3.0,2.5,475,Single Family Home,2018,98126,Seattle,1100.0,1387.0,5,7,9," Radiant,Wall",,,View: Yes
399950,,0.0,,,,98008,Bellevue,7841.0,,8,4,9,,,,View: Yes
429950,4.0,1.0,247,Single Family Home,1944,98178,Seattle,5663.0,1740.0,3,3,3, Electric heat,,,
575000,2.0,2.5,360,Single Family Home,2018,98166,Normandy Park,3049.0,1599.0,,,, Electric heat,,,
599950,3.0,1.0,638,Single Family Home,1972,98034,Kirkland,8276.0,940.0,8,7,6," Electric heat,Forced air heat,Natural gas heat",,,
786990,5.0,2.75,277,Single Family Home,2018,98045,North Bend,6534.0,2842.0,,,," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
2325000,2.0,2.5,1238,Condo/Townhome/Row Home/Co-Op,2010,98101,Seattle,,1878.0,7,NR,2," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,
1198000,4.0,2.75,325,Single Family Home,1999,98074,Sammamish,8724.0,3686.0,9,9,8, Forced Air, Central A/C,,View: Yes
419900,2.0,1.75,370,Condo/Townhome/Row Home/Co-Op,1978,98034,Kirkland,2.53,1135.0,8,7,7,,,,View: Yes
739950,4.0,2.5,271,Single Family Home,2019,98198,Des Moines,6970.0,2735.0,3,3,5," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
2488888,3.0,2.5,909,Single Family Home,2019,98008,Bellevue,7841.0,2738.0,8,4,9," Natural gas heat,Radiant heat",,Fireplace(s): Yes,View: Yes
339990,1.0,1.0,514,Condo/Townhome/Row Home/Co-Op,1975,98004,Bellevue,,662.0,9,9,6," Electric heat,Forced air heat,Wood heat",,Fireplace(s): Yes,
926700,4.0,,644,1926,,98103,Seattle,4860.0,1440.0,10,8,7,,,Fireplace: Yes,
890000,6.0,2.75,296,Single Family Home,1976,98006,Bellevue,7841.0,3009.0,9,9,7," Electric heat,Forced air heat,Natural gas heat",,,
586000,3.0,1.5,345,Single Family Home,1950,98116,Seattle,6534.0,1700.0,5,7,8," Electric heat,Forced air heat,Natural gas heat",,,
885000,3.0,3.0,486,Single Family Home,2004,98122,Seattle,1742.0,1820.0,7,1,5," Forced air heat,Natural gas heat", Ceiling fan(s),Fireplace(s): Yes,
959000,3.0,2.0,499,Multi-Family Home,1918,98144,Seattle,2614.0,1920.0,7,5,4," Baseboard heater(s),Electric heat",,,View: Yes
710000,1.0,1.5,724,Condo/Townhome/Row Home/Co-Op,2009,98121,Seattle,,980.0,7,NR,2," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,
182499,5.0,,88,single_family,,98045,North Bend,,2080.0,9,6,5,,,,
565000,2.0,2.5,416,Single Family Home,2018,98166,Normandy Park,3049.0,1358.0,,,, Electric heat,,,
739950,4.0,2.5,268,Single Family Home,2019,98198,Des Moines,6534.0,2756.0,3,3,5," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
515000,4.0,1.0,370,Single Family Home,1956,98133,Shoreline,7405.0,1392.0,5,7,7," Forced air heat,Natural gas heat",,,
819000,3.0,2.0,352,Single Family Home,2018,98042,Covington,0.45,2330.0,5,5,6," Forced air heat,Heat pump,Propane heat",,,
959000,3.0,1.75,499,Single Family Home,1918,98144,Seattle,2614.0,1920.0,7,5,4," Electric heat,Natural gas heat",,,View: Yes
875000,4.0,1.75,353,Single Family Home,1953,98144,Seattle,4792.0,2480.0,6,5,7," Forced air heat,Oil heat",,,
1149950,5.0,,309,single_family,,98028,Kenmore,,3725.0,7,6,7,,,Fireplaces,
665000,3.0,1.5,289,Single Family Home,1956,98133,Seattle,5663.0,2300.0,5,NR,5," Forced air heat,Oil heat",,,
148000,2.0,1.0,162,Condo/Townhome/Row Home/Co-Op,1968,98188,Tukwila,,913.0,3,3,3," Baseboard heater(s),Electric heat",,,
539000,3.0,2.75,185,Single Family Home,1966,98055,Renton,0.24,2920.0,5,5,6," Forced air heat,Natural gas heat",,,
789000,3.0,2.75,398,Single Family Home,1969,98109,Seattle,2614.0,1980.0,9,7,9,,,,
639000,3.0,2.5,293,Single Family Home,1974,98178,Seattle,0.35,2180.0,3,3,3," Baseboard heater(s),Electric heat",,,
764950,5.0,,237,single_family,,98058,Renton,,3222.0,8,6,7,,,,
765000,4.0,1.75,276,Single Family Home,1953,98136,West Seattle,7000.0,2770.0,3,6,5, Forced Air,,,View: Yes
814570,4.0,,240,single_family,,98038,Maple Valley,,3394.0,9,NR,7,,,Fireplaces,
995000,2.0,1.75,784,Condo/Townhome/Row Home/Co-Op,2008,98121,Seattle,,1269.0,7,NR,2," Forced air heat,Natural gas heat", Central A/C,Fireplace(s): Yes,
425000,4.0,2.25,256,Single Family Home,1991,98030,Kent,8712.0,1660.0,2,4,6," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
549988,,0.0,,,,98008,Bellevue,1.27,,8,4,9,,,,View: Yes
579900,3.0,1.75,385,Single Family Home,1921,98106,Seattle,8712.0,1505.0,3,6,2," Hot water radiator heat,Natural gas heat",,,
540000,3.0,1.75,298,Single Family Home,1989,98019,Duvall,9583.0,1810.0,9,6,4," Forced air heat,Natural gas heat", Ceiling fan(s),Fireplace(s): Yes,
789000,5.0,2.0,372,Single Family Home,1952,98178,Seattle,6534.0,2120.0,3,3,5," Electric heat,Forced air heat", Central A/C,,View: Yes
1487000,5.0,3.75,384,Single Family Home,2018,98011,Bothell,0.24,3868.0,7,6,7, Forced Air,,,View: Yes
1175000,4.0,2.25,404,Single Family Home,1983,98052,Redmond,8712.0,2910.0,9,8,8," Forced air heat,Natural gas heat", Ceiling fan(s),Fireplace(s): Yes,
139500,1.0,0.75,861,Single Family Home,1979,98103,Seattle,436.0,162.0,NR,8,8, Electric heat,,Fireplace(s): Yes,View: Yes
529000,3.0,2.5,293,Condo/Townhome/Row Home/Co-Op,2000,98065,Snoqualmie,,1804.0,9,6,8," Forced air heat,Natural gas heat",,Fireplace(s): Yes,View: Yes
275000,2.0,1.75,339,Condo/Townhome/Row Home/Co-Op,1983,98072,Woodinville,,812.0,9,7,7,,,Fireplace(s): Yes,
657800,3.0,1.75,506,Condo/Townhome/Row Home/Co-Op,1990,98116,West Seattle,,1300.0,5,7,8," Radiant, Wall",,Fireplace(s): Yes,View: Yes
615000,5.0,2.0,218,Single Family Home,1953,98178,Seattle,0.24,2820.0,5,5,8," Forced air heat,Natural gas heat",,,
3395000,3.0,2.75,809,Single Family Home,1968,98199,Seattle,9583.0,4194.0,9,7,9," Electric heat,Forced air heat", Central A/C,,View: Yes
799000,4.0,1.0,526,Single Family Home,1940,98052,Redmond,0.39,1520.0,9,8,9, Electric heat, Ceiling fan(s),,
545000,2.0,2.5,421,Single Family Home,2018,98148,Normandy Park,3049.0,1295.0,3,3,6, Electric heat,,,
925000,4.0,2.25,363,Single Family Home,1989,98059,Newcastle,7591.0,2550.0,6,7,7, Forced Air,,,View: Yes
1275000,4.0,2.5,388,Single Family Home,1984,98115,Seattle,8712.0,3290.0,6,8,9," Forced air heat,Natural gas heat",,Fireplace(s): Yes,View: Yes
387800,3.0,1.75,234,Single Family Home,1955,98002,Auburn,0.26,1660.0,3,1,6," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
990000,4.0,2.5,457,Single Family Home,1972,98052,Redmond,7841.0,2168.0,9,8,8," Forced air heat,Natural gas heat", Central A/C,Fireplace(s): Yes,View: Yes
615000,1.0,1.0,539,Single Family Home,1918,98126,Seattle,3920.0,1140.0,5,7,6," Baseboard heater(s),Electric heat",,,
699000,4.0,2.0,457,Single Family Home,1951,98177,Shoreline,6528.0,1530.0,5,7,8,,,,View: Yes
529000,3.0,2.5,293,Single Family Home,2000,98065,Snoqualmie,,1804.0,9,6,8," Forced air heat,Natural gas heat",,Fireplace(s): Yes,View: Yes
1050000,5.0,3.0,296,Single Family Home,1947,98115,Seattle,7405.0,3550.0,6,8,8," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,
500000,1.0,1.0,682,Condo/Townhome/Row Home/Co-Op,1964,98116,Seattle,,733.0,5,7,9, Electric heat,,Fireplace(s): Yes,
450000,3.0,2.0,,Single Family Home,1995,98070,Vashon,1.05,,9,NR,NR," Electric heat,Forced air heat", Ceiling fan(s),,
739000,4.0,2.0,402,Single Family Home,1985,98106,Seattle,4792.0,1840.0,5,7,6," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
419950,5.0,2.75,180,Single Family Home,1976,98023,Federal Way,7405.0,2330.0,4,1,2," Forced air heat,Natural gas heat",,,
1184500,4.0,2.75,413,Single Family Home,1924,98199,Seattle,5663.0,2870.0,9,7,8," Forced air heat,Natural gas heat",,Fireplace(s): Yes,View: Bay
420000,3.0,2.5,228,Single Family Home,2014,98092,Auburn,4792.0,1846.0,3,4,8," Electric heat,Forced air heat,Natural gas heat",,Fireplace(s): Yes,
1650000,5.0,3.5,381,Single Family Home,2017,98052,Redmond,6534.0,4333.0,10,6,9," Forced air heat,Heat pump", Central A/C,Fireplace(s): Yes,
1029900,3.0,2.25,792,Condo/Townhome/Row Home/Co-Op,1997,98033,Kirkland,,1300.0,9,9,6," Forced air heat,Natural gas heat",,Fireplace(s): Yes,View: Yes
615000,4.0,3.0,349,Single Family Home,2008,98108,Seattle,1346.0,1760.0,6,7,6," Forced Air,Radiant,Wall",,Fireplace(s): Yes,View: Yes
720000,3.0,2.25,398,Single Family Home,1978,98034,Kirkland,7841.0,1810.0,8,5,7, Forced air heat," Central A/C, Ceiling fan(s)",Fireplace(s): Yes,
2495000,4.0,2.5,1166,Condo/Townhome/Row Home/Co-Op,1944,98144,Seattle,,2140.0,6,5,7," Electric heat,Forced air heat,Natural gas heat",,,View: Yes
359950,1.0,1.0,738,Condo/Townhome/Row Home/Co-Op,2007,98107,Seattle,,488.0,9,6,6, Electric heat,,,
565880,3.0,2.5,327,Single Family Home,2003,98059,Renton,6809.0,1730.0,6,5,6, Forced Air,,Fireplace(s): Yes,View: Territorial
425000,2.0,2.0,363,Condo/Townhome/Row Home/Co-Op,2007,98126,West Seattle,,1171.0,3,6,3," Baseboard, Wall",,Fireplace(s): Yes,View: Yes
715000,4.0,1.0,668,Single Family Home,1960,98008,Bellevue,7405.0,1070.0,8,4,4," Forced air heat,Natural gas heat",,,
265000,2.0,1.75,258,Condo/Townhome/Row Home/Co-Op,2000,98032,Kent,,1026.0,2,2,3," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
885000,3.0,2.5,430,Single Family Home,1978,98117,Seattle,6970.0,2060.0,5,6,8," Electric heat,Forced air heat,Heat pump",,Fireplace(s): Yes,
1646750,4.0,,363,single_family,,98075,Sammamish,,4540.0,7,9,9,,,Fireplaces,
1793600,4.0,2.5,669,Single Family Home,1976,98004,Yarrow Point,0.36,2680.0,8,6,9," Electric heat,Forced air heat",,,
849950,3.0,1.75,596,Single Family Home,2017,98115,Seattle,871.0,1425.0,10,8,7, Electric heat,,,
326000,1.0,1.0,535,Condo/Townhome/Row Home/Co-Op,1960,98119,Seattle,,609.0,9,7,9, Electric heat,,,
980000,3.0,2.5,427,Single Family Home,2014,98133,Seattle,4356.0,2294.0,5,5,4," Electric heat,Natural gas heat",,Fireplace(s): Yes,
999000,3.0,2.25,755,Condo/Townhome/Row Home/Co-Op,1996,98033,Kirkland,0.66,1323.0,9,9,6, Forced Air,,Fireplace(s): Yes,View: Yes
549000,3.0,2.25,327,Single Family Home,1940,98178,Seattle,0.23,1680.0,5,5,8," Baseboard heater(s),Electric heat", Ceiling fan(s),Fireplace(s): Yes,
488000,1.0,1.0,933,Condo/Townhome/Row Home/Co-Op,2007,98102,Seattle,,523.0,7,NR,2," Baseboard heater(s),Electric heat",,,
530000,3.0,1.5,402,Single Family Home,1950,98178,Seattle,7500.0,1320.0,3,3,5, Baseboard,,Fireplace(s): Yes,View: Yes
875000,,0.0,,1938,,98133,Shoreline,0.44,,5,7,7,,,,
2998000,6.0,4.25,503,Single Family Home,2018,98033,Kirkland,0.34,5961.0,9,9,6," Electric heat,Natural gas heat,Radiant heat",,Fireplace(s): Yes,
377000,2.0,2.5,343,Single Family Home,1985,98072,Woodinville,,1100.0,7,6,5," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
390000,2.0,1.0,429,Single Family Home,1948,98168,Seattle,7500.0,910.0,7,3,2, Forced Air,,,
185499,3.0,,95,single_family,,98045,North Bend,,1952.0,9,6,5,,,,
1850000,5.0,2.75,514,Single Family Home,1950,98112,Seattle,6534.0,3600.0,7,5,8," Electric heat,Natural gas heat",,Fireplace(s): Yes,
1489950,5.0,3.75,394,Single Family Home,2018,98075,Sammamish,7841.0,3784.0,,,," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
598000,1.0,1.0,683,Condo/Townhome/Row Home/Co-Op,2003,98119,Seattle,,876.0,9,7,9, Electric heat,,Fireplace(s): Yes,
599950,3.0,1.0,252,Single Family Home,1919,98106,Seattle,0.24,2380.0,3,6,2, Forced Air,,,View: Yes
400000,0.0,0.0,189,Single Family Home,1922,98106,Seattle,4792.0,2116.0,3,6,2," Electric heat,Forced air heat",,,
739950,3.0,2.5,373,Single Family Home,2018,98126,Seattle,3299.0,1983.0,,,, High Efficiency,,Fireplace(s): Yes,View: Yes
595000,4.0,1.75,438,Single Family Home,1960,98108,Seattle,6098.0,1360.0,3,6,3," Forced air heat,Natural gas heat", Ceiling fan(s),,
625800,4.0,,259,1940,,98146,Seattle,0.26,2420.0,7,3,6,,,Fireplace: Yes,
780500,4.0,,918,1955,,98006,Bellevue,0.27,850.0,9,7,7,,,Fireplace: Yes,
749000,2.0,2.5,457,Single Family Home,1986,98052,Redmond,2614.0,1640.0,9,8,8," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
450000,5.0,2.5,153,Single Family Home,1963,98032,Kent,0.23,2940.0,3,2,3,,,,View: Yes
625800,4.0,,259,1940,,98146,Seattle,0.26,2420.0,7,3,6,,,Fireplace: Yes,
499950,3.0,1.75,345,Single Family Home,1956,98133,Shoreline,0.26,1450.0,5,7,7," Electric heat,Forced air heat",,,
1895000,3.0,3.25,504,Single Family Home,1927,98105,Seattle,5663.0,3760.0,10,8,6," Forced air heat,Natural gas heat",,,View: Yes
1625000,3.0,3.0,535,Single Family Home,2018,98033,Kirkland,2614.0,3035.0,9,9,8," Electric heat,Natural gas heat", Central A/C,Fireplace(s): Yes,
534000,2.0,1.0,344,Single Family Home,1956,98031,Kent,0.81,1552.0,8,4,5,,,,
909990,3.0,2.5,520,Single Family Home,2006,98103,Seattle,1742.0,1750.0,9,8,7," Electric heat,Natural gas heat,Radiant heat",,,
295000,1.0,1.0,546,Single Family Home,1936,98168,Seattle,0.44,540.0,NR,3,5, Baseboard,,Fireplace(s): Yes,View: Territorial
289000,3.0,1.0,413,Single Family Home,1953,98056,Renton,7650.0,700.0,6,5,6, Baseboard,,,
649950,3.0,1.5,339,Single Family Home,1942,98146,Seattle,0.42,1920.0,NR,3,6," Electric heat,Forced air heat,Natural gas heat",,,
1319900,4.0,2.5,353,Single Family Home,1995,98053,Redmond,0.7,3740.0,9,8,7," Forced air heat,Natural gas heat", Central A/C,,
325000,1.0,0.75,509,Single Family Home,1943,98070,Vashon,0.61,638.0,9,NR,NR," Stove/Free Standing,Wall",,Fireplace(s): Yes,
800000,4.0,2.75,287,Single Family Home,1966,98008,Bellevue,7841.0,2790.0,8,4,4, Electric heat," Central A/C, Ceiling fan(s)",Fireplace(s): Yes,
319000,2.0,1.75,299,Condo/Townhome/Row Home/Co-Op,1980,98034,Kirkland,,1066.0,8,5,7," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
650000,3.0,1.75,442,Single Family Home,1956,98008,Bellevue,6970.0,1470.0,7,7,7," Electric heat,Natural gas heat",,Fireplace(s): Yes,
659990,4.0,,244,single_family,,98031,Kent,,2703.0,8,4,7,,,Fireplaces,
465000,4.0,2.5,211,Single Family Home,2011,98042,Covington,6534.0,2200.0,5,5,4," Electric heat,Forced air heat,Natural gas heat",,Fireplace(s): Yes,
535000,2.0,1.75,424,Condo/Townhome/Row Home/Co-Op,1963,98119,Seattle,,1262.0,9,7,9,,,,
771830,3.0,,260,single_family,,98038,Maple Valley,,2970.0,9,NR,7,,,Fireplaces,
750000,4.0,2.0,385,Single Family Home,1977,98122,Seattle,6098.0,1950.0,7,1,5," Forced air heat,Natural gas heat",,,
854990,3.0,,467,condo/townhome/row home/co-op,,98008,Bellevue,,1832.0,8,4,4,,,,
439000,1.0,1.0,792,Condo/Townhome/Row Home/Co-Op,2009,98109,Seattle,,554.0,7,NR,2, Electric heat,,,
774950,4.0,,228,single_family,,98058,Renton,,3395.0,8,6,7,,,,
369000,3.0,2.0,329,Condo/Townhome/Row Home/Co-Op,1990,98027,Issaquah,,1121.0,8,7,6," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
377000,2.0,2.5,343,Condo/Townhome/Row Home/Co-Op,1985,98072,Woodinville,,1100.0,7,6,5," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
500000,1.0,1.0,671,Condo/Townhome/Row Home/Co-Op,2003,98119,Seattle,,745.0,9,7,9," Electric heat,Forced air heat,Natural gas heat",,Fireplace(s): Yes,
685000,3.0,2.0,387,Single Family Home,1975,98075,Sammamish,0.32,1770.0,7,9,9, Natural gas heat,,Fireplace(s): Yes,
639995,6.0,3.25,204,Single Family Home,1926,98118,Seattle,4725.0,3130.0,6,5,2, Forced Air,,Fireplace(s): Yes,View: Yes
1339950,6.0,3.25,370,Single Family Home,2018,98034,Kirkland,6098.0,3620.0,8,5,7," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
635000,5.0,2.75,186,Single Family Home,2015,98092,Auburn,8276.0,3417.0,3,4,8, Forced air heat," Central A/C, Ceiling fan(s)",Fireplace(s): Yes,
530000,3.0,1.5,402,Single Family Home,1950,98178,Seattle,7500.0,1320.0,3,3,5, Baseboard,,Fireplace(s): Yes,View: Yes
649950,2.0,2.0,508,Single Family Home,2002,98117,Seattle,871.0,1280.0,5,6,8," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
799950,2.0,1.5,309,Single Family Home,1924,98126,West Seattle,4836.0,2590.0,5,7,6, Radiator,,Fireplace(s): Yes,View: Partial
599000,5.0,2.5,303,Single Family Home,1969,98028,Kenmore,7841.0,1980.0,9,5,7," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
439000,1.0,1.0,792,Condo/Townhome/Row Home/Co-Op,2009,98109,Seattle,,554.0,7,NR,2, Electric heat,,,
398950,3.0,3.0,211,Single Family Home,1963,98198,Seatac,0.23,1890.0,3,3,7," Forced air heat,Oil heat",,,
299000,2.0,1.0,349,Condo/Townhome/Row Home/Co-Op,1977,98034,Kirkland,,856.0,8,7,7," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
625000,3.0,2.0,425,Single Family Home,2015,98144,Seattle,871.0,1470.0,6,7,4," Electric heat,Forced air heat",,,
485000,5.0,2.5,187,Single Family Home,1948,98178,Seattle,7200.0,2600.0,5,5,8, Forced Air,,Fireplace(s): Yes,
375000,3.0,2.5,248,Single Family Home,1991,98032,Kent,5663.0,1510.0,2,2,5," Forced air heat,Natural gas heat",,,
819000,3.0,2.0,352,Single Family Home,2018,98042,Covington,0.45,2330.0,5,5,6," Forced air heat,Heat pump,Propane heat",,,
499950,1.0,1.0,645,Condo/Townhome/Row Home/Co-Op,1991,98121,Seattle,,775.0,7,NR,2," Baseboard heater(s),Electric heat",,Fireplace(s): Yes,
339950,4.0,2.0,139,Single Family Home,1959,98002,Auburn,9583.0,2450.0,3,1,6, Baseboard heater(s), Ceiling fan(s),,
3388888,5.0,5.0,757,Single Family Home,2018,98008,Bellevue,1.27,4474.0,8,4,9," Forced air heat,Natural gas heat", Central A/C,,View: Yes
515000,4.0,1.0,370,Single Family Home,1956,98133,Shoreline,7405.0,1392.0,5,7,7," Forced air heat,Natural gas heat",,,
788880,1.0,1.0,1127,Condo/Townhome/Row Home/Co-Op,2009,98101,Seattle,,700.0,7,NR,2," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,View: Yes
3597000,5.0,3.5,984,Single Family Home,2010,98109,Seattle,2614.0,3655.0,9,7,9," Electric heat,Natural gas heat,Radiant heat",,Fireplace(s): Yes,
748880,2.0,1.0,392,Single Family Home,1920,98103,Seattle,2614.0,1910.0,10,8,7," Electric heat,Forced air heat",,Fireplace(s): Yes,
538800,3.0,2.5,359,Single Family Home,2018,98118,Seattle,2374.0,1500.0,5,5,5," Baseboard,High Efficiency",,,View: Yes
1175000,4.0,2.25,346,Single Family Home,1981,98056,Renton,8276.0,3400.0,6,5,6," Electric heat,Forced air heat,Heat pump",,,View: Yes
749900,3.0,2.0,395,Single Family Home,1955,98006,Bellevue,5227.0,1900.0,9,9,7," Electric heat,Forced air heat,Natural gas heat",,,
659000,3.0,2.5,475,Single Family Home,2018,98126,Seattle,1100.0,1387.0,5,7,9," Radiant,Wall",,,View: Yes
399950,,0.0,,,,98008,Bellevue,7841.0,,8,4,9,,,,View: Yes
429950,4.0,1.0,247,Single Family Home,1944,98178,Seattle,5663.0,1740.0,3,3,3, Electric heat,,,
575000,2.0,2.5,360,Single Family Home,2018,98166,Normandy Park,3049.0,1599.0,,,, Electric heat,,,
599950,3.0,1.0,638,Single Family Home,1972,98034,Kirkland,8276.0,940.0,8,7,6," Electric heat,Forced air heat,Natural gas heat",,,
786990,5.0,2.75,277,Single Family Home,2018,98045,North Bend,6534.0,2842.0,,,," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
2325000,2.0,2.5,1238,Condo/Townhome/Row Home/Co-Op,2010,98101,Seattle,,1878.0,7,NR,2," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,
1198000,4.0,2.75,325,Single Family Home,1999,98074,Sammamish,8724.0,3686.0,9,9,8, Forced Air, Central A/C,,View: Yes
419900,2.0,1.75,370,Condo/Townhome/Row Home/Co-Op,1978,98034,Kirkland,2.53,1135.0,8,7,7,,,,View: Yes
739950,4.0,2.5,271,Single Family Home,2019,98198,Des Moines,6970.0,2735.0,3,3,5," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
2488888,3.0,2.5,909,Single Family Home,2019,98008,Bellevue,7841.0,2738.0,8,4,9," Natural gas heat,Radiant heat",,Fireplace(s): Yes,View: Yes
339990,1.0,1.0,514,Condo/Townhome/Row Home/Co-Op,1975,98004,Bellevue,,662.0,9,9,6," Electric heat,Forced air heat,Wood heat",,Fireplace(s): Yes,
926700,4.0,,644,1926,,98103,Seattle,4860.0,1440.0,10,8,7,,,Fireplace: Yes,
890000,6.0,2.75,296,Single Family Home,1976,98006,Bellevue,7841.0,3009.0,9,9,7," Electric heat,Forced air heat,Natural gas heat",,,
586000,3.0,1.5,345,Single Family Home,1950,98116,Seattle,6534.0,1700.0,5,7,8," Electric heat,Forced air heat,Natural gas heat",,,
885000,3.0,3.0,486,Single Family Home,2004,98122,Seattle,1742.0,1820.0,7,1,5," Forced air heat,Natural gas heat", Ceiling fan(s),Fireplace(s): Yes,
959000,3.0,2.0,499,Multi-Family Home,1918,98144,Seattle,2614.0,1920.0,7,5,4," Baseboard heater(s),Electric heat",,,View: Yes
710000,1.0,1.5,724,Condo/Townhome/Row Home/Co-Op,2009,98121,Seattle,,980.0,7,NR,2," Electric heat,Forced air heat", Central A/C,Fireplace(s): Yes,
182499,5.0,,88,single_family,,98045,North Bend,,2080.0,9,6,5,,,,
565000,2.0,2.5,416,Single Family Home,2018,98166,Normandy Park,3049.0,1358.0,,,, Electric heat,,,
739950,4.0,2.5,268,Single Family Home,2019,98198,Des Moines,6534.0,2756.0,3,3,5," Forced air heat,Natural gas heat",,Fireplace(s): Yes,
515000,4.0,1.0,370,Single Family Home,1956,98133,Shoreline,7405.0,1392.0,5,7,7," Forced air heat,Natural gas heat",,,
819000,3.0,2.0,352,Single Family Home,2018,98042,Covington,0.45,2330.0,5,5,6," Forced air heat,Heat pump,Propane heat",,,
959000,3.0,1.75,499,Single Family Home,1918,98144,Seattle,2614.0,1920.0,7,5,4," Electric heat,Natural gas heat",,,View: Yes
875000,4.0,1.75,353,Single Family Home,1953,98144,Seattle,4792.0,2480.0,6,5,7," Forced air heat,Oil heat",,,
1149950,5.0,,309,single_family,,98028,Kenmore,,3725.0,7,6,7,,,Fireplaces,
665000,3.0,1.5,289,Single Family Home,1956,98133,Seattle,5663.0,2300.0,5,NR,5," Forced air heat,Oil heat",,,
148000,2.0,1.0,162,Condo/Townhome/Row Home/Co-Op,1968,98188,Tukwila,,913.0,3,3,3," Baseboard heater(s),Electric heat",,,
